Date,Price
2020-01-30,143.36
2020-01-31,141.72
2020-02-03,140.89999
2020-02-04,143.46001
2020-02-05,144.34
2020-02-06,144.74001
2020-02-07,143.94
2020-02-10,144.22
2020-02-11,145.53999
2020-02-12,146.94
2020-02-13,147.24001
2020-02-14,146.12
2020-02-17,146.42
2020-02-18,145.8
2020-02-19,146.7
2020-02-20,145.66
2020-02-21,145.25999
2020-02-24,139.82001
2020-02-25,137.84
2020-02-26,137.10001
2020-02-27,131.58
2020-02-28,126.26
2020-03-02,125.9
2020-03-03,126.92
2020-03-04,129.38
2020-03-05,127.84
2020-03-06,122.9
2020-03-09,112.66
2020-03-10,112.56
2020-03-11,110.74
2020-03-12,97.85
2020-03-13,99.3
2020-03-16,93.16
2020-03-17,95.76
2020-03-18,90.82
2020-03-19,92.97
2020-03-20,93.93
2020-03-23,87.89
2020-03-24,97.79
2020-03-25,102.26
2020-03-26,105.86
2020-03-27,102.68
2020-03-30,103.46
2020-03-31,105.98
2020-04-01,102.4
2020-04-02,103.14
2020-04-03,101.16
2020-04-06,104.7
2020-04-07,106.8
2020-04-08,107.08
2020-04-09,109.76
2020-04-14,109.76
2020-04-15,106.1
2020-04-16,106.82
2020-04-17,109.68
2020-04-20,110.26
2020-04-21,105.24
2020-04-22,108.42
2020-04-23,109.86
2020-04-24,108.74
2020-04-27,110.88
2020-04-28,113.08
2020-04-29,115.7
2020-04-30,112.48
2020-05-04,108.38
2020-05-05,111.1
2020-05-06,110.56
2020-05-07,112.26
2020-05-08,113.1
2020-05-11,112.26
2020-05-12,112.26
2020-05-13,110.1
2020-05-14,107.58
2020-05-15,107.74
2020-05-18,112.46
2020-05-19,111.36
2020-05-20,112.2
2020-05-21,111.44
2020-05-22,111.08
2020-05-25,113.18
2020-05-26,113.14
2020-05-27,113.52
2020-05-28,114.98
2020-05-29,111.7
2020-06-02,115.78
2020-06-03,118.84
2020-06-04,116.96
2020-06-05,120.98
2020-06-08,120.56
2020-06-09,117.82
